experiment,variant,job_key,L,stress,chi,phi_mean,phi_var,cv,topology,topo_params,n_runs,engine_config,elapsed_sec
micro_rule,noise_powerlaw,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""powerlaw""}, ""experiment"": ""micro_rule"", ""stress"": 0.9, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_powerlaw""}",8000,0.9,2.0000000000013364e-05,0.9999749999999998,2.5000000000016705e-09,5.00012500312675e-05,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""powerlaw""}",3.0695
micro_rule,noise_powerlaw,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""powerlaw""}, ""experiment"": ""micro_rule"", ""stress"": 0.91, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_powerlaw""}",8000,0.91,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""powerlaw""}",2.9268
micro_rule,noise_powerlaw,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""powerlaw""}, ""experiment"": ""micro_rule"", ""stress"": 0.92, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_powerlaw""}",8000,0.92,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""powerlaw""}",2.8712
micro_rule,noise_uniform,"{""L"": 1000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.88, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",1000,0.88,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.3526
micro_rule,noise_uniform,"{""L"": 1000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.89, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",1000,0.89,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.3061
micro_rule,noise_uniform,"{""L"": 1000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.9, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",1000,0.9,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.3216
micro_rule,noise_uniform,"{""L"": 1000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.91, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",1000,0.91,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.302
micro_rule,noise_uniform,"{""L"": 1000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.92, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",1000,0.92,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.3093
micro_rule,noise_uniform,"{""L"": 2000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.88, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",2000,0.88,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.6337
micro_rule,noise_uniform,"{""L"": 2000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.89, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",2000,0.89,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.6467
micro_rule,noise_uniform,"{""L"": 2000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.9, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",2000,0.9,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.6221
micro_rule,noise_uniform,"{""L"": 2000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.91, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",2000,0.91,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.5875
micro_rule,noise_uniform,"{""L"": 2000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.92, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",2000,0.92,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",0.616
micro_rule,noise_uniform,"{""L"": 4000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.88, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",4000,0.88,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",1.4331
micro_rule,noise_uniform,"{""L"": 4000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.89, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",4000,0.89,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",1.369
micro_rule,noise_uniform,"{""L"": 4000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.9, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",4000,0.9,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",1.3655
micro_rule,noise_uniform,"{""L"": 4000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.91, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",4000,0.91,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",1.3843
micro_rule,noise_uniform,"{""L"": 4000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.92, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",4000,0.92,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",1.3214
micro_rule,noise_uniform,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.88, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",8000,0.88,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",2.7472
micro_rule,noise_uniform,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.89, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",8000,0.89,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",2.6152
micro_rule,noise_uniform,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.9, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",8000,0.9,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",2.6944
micro_rule,noise_uniform,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.91, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",8000,0.91,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",2.6673
micro_rule,noise_uniform,"{""L"": 8000, ""engine_config"": {""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}, ""experiment"": ""micro_rule"", ""stress"": 0.92, ""topology"": ""chain"", ""topology_params"": {}, ""variant"": ""noise_uniform""}",8000,0.92,0.0,1.0,0.0,0.0,chain,{},5,"{""activation"": ""logistic"", ""memory"": ""exponential"", ""noise"": ""uniform""}",2.6628
